route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
801,RJUN24-801-1_Weekday-31,60708753,,1,104,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708754,,1,157,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708755,,1,153,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708757,,0,152,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708778,,0,155,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708779,,1,167,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708780,,1,168,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708781,,1,160,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708782,,1,163,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708783,,1,107,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708784,,1,112,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708785,,1,110,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708786,,1,157,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708787,,1,160,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708788,,1,110,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708789,,1,151,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708790,,1,154,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708791,,1,158,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708792,,1,171,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708793,,1,172,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708794,,1,105,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708795,,1,108,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708796,,1,112,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708797,,0,156,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708798,,0,115,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708799,,0,104,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708800,,0,153,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708801,,0,109,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708802,,0,101,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708803,,0,163,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708804,,0,106,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708805,,0,111,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708806,,0,102,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708807,,0,103,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708808,,0,107,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708809,,0,154,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708810,,0,111,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708811,,0,157,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708812,,0,104,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708813,,0,103,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708814,,0,151,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708815,,0,154,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708816,,1,166,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708819,,1,160,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708830,,0,116,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708835,,0,105,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708850,,1,111,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708876,,1,104,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708877,,0,154,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708878,,0,153,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708879,,1,102,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708886,,1,116,801SB_RC_221121
801,RJUN24-801-1_Weekday-31,60708887,,0,152,801NB_RC_221121
801,RJUN24-801-1_Weekday-31,60708894,,1,103,801SB_RC_221121
801,RJUN24-801-1_Weekday-44,60841346,,0,151,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841347,,0,107,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841348,,0,155,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841349,,0,112,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841350,,0,159,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841351,,0,166,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841352,,0,165,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841353,,0,108,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841354,,0,154,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841355,,0,168,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841356,,0,158,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841357,,0,152,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841358,,0,157,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841359,,0,103,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841360,,0,160,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841361,,0,164,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841362,,0,161,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841363,,0,162,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841364,,0,151,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841365,,0,108,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841366,,0,105,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841367,,0,107,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841368,,0,153,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841369,,0,154,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841370,,0,109,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841371,,0,156,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841372,,0,112,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841373,,0,155,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841374,,0,152,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841375,,0,110,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841376,,0,157,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841377,,0,101,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841378,,0,158,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841379,,0,104,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841380,,0,159,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841381,,0,151,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841382,,0,160,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841383,,0,161,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841384,,0,164,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841385,,0,163,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841386,,0,162,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841387,,0,153,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841388,,0,117,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841389,,0,110,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841390,,0,118,801NB_RC_221121
801,RJUN24-801-1_Weekday-44,60841391,,0,108,801NB_RC_221121
